project_id,month,treat,post,matched_pair_id,age_years_pre,activity_pre,star_growth_pre,propensity_score,contributors,release_freq,new_sponsors,revenue_growth_rate,monthly_revenue_usd
P0146,2025-04,0,0,7,1,25.27,-0.036,0.5641,23,1.37,3,0.1891,2035.68
P0146,2025-05,0,0,7,1,25.27,-0.036,0.5641,25,1.77,5,0.1446,1959.5
P0146,2025-06,0,0,7,1,25.27,-0.036,0.5641,19,1.59,2,0.1045,1890.85
P0146,2025-07,0,0,7,1,25.27,-0.036,0.5641,22,1.58,5,0.1994,2053.31
P0146,2025-08,0,0,7,1,25.27,-0.036,0.5641,26,1.37,1,0.1477,1964.81
P0146,2025-09,0,0,7,1,25.27,-0.036,0.5641,25,1.53,5,0.1351,1943.23
P0146,2025-10,0,0,7,1,25.27,-0.036,0.5641,23,1.8,5,0.1755,2012.4
P0146,2025-11,0,0,7,1,25.27,-0.036,0.5641,26,1.47,7,0.1288,1932.45
P0146,2025-12,0,0,7,1,25.27,-0.036,0.5641,26,1.3,4,0.1107,1901.46
P0147,2024-01,1,0,40,7,15.91,0.064,0.6585,37,0.81,2,0.1809,1770.38
P0147,2024-02,1,0,40,7,15.91,0.064,0.6585,41,0.88,3,0.2569,1884.32
P0147,2024-03,1,0,40,7,15.91,0.064,0.6585,37,0.89,2,0.1906,1784.92
P0147,2024-04,1,0,40,7,15.91,0.064,0.6585,32,0.76,4,0.118,1676.08
P0147,2024-05,1,0,40,7,15.91,0.064,0.6585,32,1.08,4,0.1704,1754.64
P0147,2024-06,1,0,40,7,15.91,0.064,0.6585,34,1.01,3,0.195,1791.52
P0147,2024-07,1,0,40,7,15.91,0.064,0.6585,35,1.26,4,0.1463,1718.51
P0147,2024-08,1,0,40,7,15.91,0.064,0.6585,36,1.22,5,0.1941,1790.17
P0147,2024-09,1,0,40,7,15.91,0.064,0.6585,38,0.73,5,0.1993,1797.97
P0147,2024-10,1,0,40,7,15.91,0.064,0.6585,34,1.12,3,0.2026,1802.91
P0147,2024-11,1,1,40,7,15.91,0.064,0.6585,39,0.98,8,0.2511,1875.62
P0147,2024-12,1,1,40,7,15.91,0.064,0.6585,40,0.83,10,0.2906,1934.84
P0147,2025-01,1,1,40,7,15.91,0.064,0.6585,36,1.13,10,0.2699,1903.81
P0147,2025-02,1,1,40,7,15.91,0.064,0.6585,37,0.9,12,0.3087,1961.98
P0147,2025-03,1,1,40,7,15.91,0.064,0.6585,35,0.86,9,0.2773,1914.9
P0147,2025-04,1,1,40,7,15.91,0.064,0.6585,39,0.9,11,0.2665,1898.71
P0147,2025-05,1,1,40,7,15.91,0.064,0.6585,41,1.15,7,0.2421,1862.13
P0147,2025-06,1,1,40,7,15.91,0.064,0.6585,40,1.16,10,0.2456,1867.38
P0147,2025-07,1,1,40,7,15.91,0.064,0.6585,38,1.22,11,0.3151,1971.57
P0147,2025-08,1,1,40,7,15.91,0.064,0.6585,40,0.75,10,0.2765,1913.7
P0147,2025-09,1,1,40,7,15.91,0.064,0.6585,41,0.95,9,0.2924,1937.54
P0147,2025-10,1,1,40,7,15.91,0.064,0.6585,41,1.14,11,0.26,1888.97
P0147,2025-11,1,1,40,7,15.91,0.064,0.6585,41,0.92,10,0.2626,1892.86
P0147,2025-12,1,1,40,7,15.91,0.064,0.6585,42,1.09,12,0.2701,1904.11
P0148,2024-01,1,0,34,5,6.41,0.308,0.6379,14,1.27,2,0.0767,2270.62
P0148,2024-02,1,0,34,5,6.41,0.308,0.6379,13,1.25,2,0.0352,2183.1
P0148,2024-03,1,0,34,5,6.41,0.308,0.6379,15,1.1,3,0.0272,2166.23
P0148,2024-04,1,0,34,5,6.41,0.308,0.6379,17,1.3,4,0.1234,2369.1
P0148,2024-05,1,0,34,5,6.41,0.308,0.6379,15,1.16,2,0.0893,2297.19
P0148,2024-06,1,0,34,5,6.41,0.308,0.6379,14,1.1,0,0.0755,2268.09
P0148,2024-07,1,0,34,5,6.41,0.308,0.6379,15,1.15,1,0.0834,2284.75
P0148,2024-08,1,0,34,5,6.41,0.308,0.6379,12,1.02,4,0.014,2138.39
P0148,2024-09,1,0,34,5,6.41,0.308,0.6379,14,1.21,2,0.0511,2216.63
P0148,2024-10,1,0,34,5,6.41,0.308,0.6379,14,1.46,4,0.1156,2352.66
P0148,2024-11,1,0,34,5,6.41,0.308,0.6379,19,0.96,2,0.0831,2284.12
P0148,2024-12,1,0,34,5,6.41,0.308,0.6379,17,0.94,1,0.1527,2430.89
P0148,2025-01,1,0,34,5,6.41,0.308,0.6379,17,1.23,4,0.1127,2346.54
P0148,2025-02,1,0,34,5,6.41,0.308,0.6379,14,1.08,4,0.0323,2176.99
P0148,2025-03,1,0,34,5,6.41,0.308,0.6379,17,0.72,4,0.1242,2370.79
P0148,2025-04,1,0,34,5,6.41,0.308,0.6379,15,1.13,6,0.1309,2384.92
P0148,2025-05,1,1,34,5,6.41,0.308,0.6379,20,1.31,8,0.2226,2578.3
P0148,2025-06,1,1,34,5,6.41,0.308,0.6379,20,1.2,9,0.1707,2468.85
P0148,2025-07,1,1,34,5,6.41,0.308,0.6379,20,1.24,10,0.1114,2343.8
P0148,2025-08,1,1,34,5,6.41,0.308,0.6379,16,1.04,10,0.1507,2426.68
P0148,2025-09,1,1,34,5,6.41,0.308,0.6379,23,0.96,7,0.1792,2486.78
P0148,2025-10,1,1,34,5,6.41,0.308,0.6379,20,1.01,9,0.1876,2504.49
P0148,2025-11,1,1,34,5,6.41,0.308,0.6379,21,1.15,10,0.1715,2470.54
P0148,2025-12,1,1,34,5,6.41,0.308,0.6379,18,1.02,7,0.1663,2459.58
P0149,2024-01,0,0,6,1,16.94,0.12,0.5563,25,1.01,4,0.15,2207.36
P0149,2024-02,0,0,6,1,16.94,0.12,0.5563,28,0.65,2,0.1386,2185.47
P0149,2024-03,0,0,6,1,16.94,0.12,0.5563,24,0.52,4,0.1367,2181.83
P0149,2024-04,0,0,6,1,16.94,0.12,0.5563,29,0.88,3,0.1435,2194.88
P0149,2024-05,0,0,6,1,16.94,0.12,0.5563,27,0.6,1,0.1363,2181.06
P0149,2024-06,0,0,6,1,16.94,0.12,0.5563,27,0.54,0,0.1637,2233.65
P0149,2024-07,0,0,6,1,16.94,0.12,0.5563,27,0.61,2,0.1464,2200.45
P0149,2024-08,0,0,6,1,16.94,0.12,0.5563,29,0.98,6,0.1583,2223.29
P0149,2024-09,0,0,6,1,16.94,0.12,0.5563,29,0.64,1,0.1156,2141.33
P0149,2024-10,0,0,6,1,16.94,0.12,0.5563,27,0.74,2,0.185,2274.54
P0149,2024-11,0,0,6,1,16.94,0.12,0.5563,32,0.89,7,0.0991,2109.66
P0149,2024-12,0,0,6,1,16.94,0.12,0.5563,30,0.58,2,0.1777,2260.52
P0149,2025-01,0,0,6,1,16.94,0.12,0.5563,26,0.3,4,0.1066,2124.05
P0149,2025-02,0,0,6,1,16.94,0.12,0.5563,30,0.72,4,0.1347,2177.99
P0149,2025-03,0,0,6,1,16.94,0.12,0.5563,26,0.32,1,0.0683,2050.54
P0149,2025-04,0,0,6,1,16.94,0.12,0.5563,26,0.28,4,0.1413,2190.66
P0149,2025-05,0,0,6,1,16.94,0.12,0.5563,30,0.92,5,0.1484,2204.28
P0149,2025-06,0,0,6,1,16.94,0.12,0.5563,30,0.49,1,0.1899,2283.94
P0149,2025-07,0,0,6,1,16.94,0.12,0.5563,28,0.45,6,0.1893,2282.79
P0149,2025-08,0,0,6,1,16.94,0.12,0.5563,29,0.28,3,0.1318,2172.42
P0149,2025-09,0,0,6,1,16.94,0.12,0.5563,27,0.5,3,0.1629,2232.12
P0149,2025-10,0,0,6,1,16.94,0.12,0.5563,30,1.02,3,0.1726,2250.74
P0149,2025-11,0,0,6,1,16.94,0.12,0.5563,33,0.25,5,0.1369,2182.21
P0149,2025-12,0,0,6,1,16.94,0.12,0.5563,34,0.73,3,0.2242,2349.78
P0152,2024-01,0,0,31,10,15.74,0.146,0.7557,33,0.17,1,0.1546,3519.68
P0152,2024-02,0,0,31,10,15.74,0.146,0.7557,31,0.66,2,0.1227,3422.44
P0152,2024-03,0,0,31,10,15.74,0.146,0.7557,33,0.5,8,0.1927,3635.83
P0152,2024-04,0,0,31,10,15.74,0.146,0.7557,33,0.62,5,0.1861,3615.71
P0152,2024-05,0,0,31,10,15.74,0.146,0.7557,27,0.17,3,0.1417,3480.36
P0152,2024-06,0,0,31,10,15.74,0.146,0.7557,28,0.46,3,0.1387,3471.21
P0152,2024-07,0,0,31,10,15.74,0.146,0.7557,33,0.14,3,0.1428,3483.71
P0152,2024-08,0,0,31,10,15.74,0.146,0.7557,37,0.05,4,0.1474,3497.73
P0152,2024-09,0,0,31,10,15.74,0.146,0.7557,30,0.73,1,0.1613,3540.11
P0152,2024-10,0,0,31,10,15.74,0.146,0.7557,32,0.43,3,0.2002,3658.69
P0152,2024-11,0,0,31,10,15.74,0.146,0.7557,36,0.47,3,0.1991,3655.34
P0152,2024-12,0,0,31,10,15.74,0.146,0.7557,33,0.43,3,0.192,3633.69
P0152,2025-01,0,0,31,10,15.74,0.146,0.7557,34,0.38,5,0.1626,3544.07
P0152,2025-02,0,0,31,10,15.74,0.146,0.7557,34,0.32,5,0.17,3566.63
P0152,2025-03,0,0,31,10,15.74,0.146,0.7557,36,0.21,2,0.2245,3732.77
P0152,2025-04,0,0,31,10,15.74,0.146,0.7557,37,0.05,3,0.1654,3552.61
P0152,2025-05,0,0,31,10,15.74,0.146,0.7557,33,0.35,6,0.1607,3538.28
P0152,2025-06,0,0,31,10,15.74,0.146,0.7557,33,0.82,6,0.1533,3515.72
P0152,2025-07,0,0,31,10,15.74,0.146,0.7557,33,0.54,1,0.1744,3580.04
P0152,2025-08,0,0,31,10,15.74,0.146,0.7557,33,0.41,2,0.202,3664.18
P0152,2025-09,0,0,31,10,15.74,0.146,0.7557,36,0.23,5,0.2542,3823.3
P0152,2025-10,0,0,31,10,15.74,0.146,0.7557,32,0.36,5,0.172,3572.72
P0152,2025-11,0,0,31,10,15.74,0.146,0.7557,37,0.54,7,0.2055,3674.85
P0152,2025-12,0,0,31,10,15.74,0.146,0.7557,35,0.42,4,0.2165,3708.38
P0153,2024-01,1,0,46,9,15.2,0.004,0.6666,27,1.51,4,0.1494,3370.32
P0153,2024-02,1,0,46,9,15.2,0.004,0.6666,28,1.77,5,0.1821,3466.2
P0153,2024-03,1,0,46,9,15.2,0.004,0.6666,28,1.78,4,0.2046,3532.18
P0153,2024-04,1,0,46,9,15.2,0.004,0.6666,28,1.72,6,0.0776,3159.78
P0153,2024-05,1,0,46,9,15.2,0.004,0.6666,26,1.2,5,0.2084,3543.32
P0153,2024-06,1,0,46,9,15.2,0.004,0.6666,29,1.44,4,0.1895,3487.9
P0153,2024-07,1,0,46,9,15.2,0.004,0.6666,29,1.77,3,0.1486,3367.97
P0153,2024-08,1,0,46,9,15.2,0.004,0.6666,31,1.77,3,0.1879,3483.21
P0153,2024-09,1,0,46,9,15.2,0.004,0.6666,32,1.77,7,0.2107,3550.06
P0153,2024-10,1,0,46,9,15.2,0.004,0.6666,29,1.81,6,0.1748,3444.8
P0153,2024-11,1,0,46,9,15.2,0.004,0.6666,28,1.36,5,0.1382,3337.48
P0153,2024-12,1,0,46,9,15.2,0.004,0.6666,32,1.16,2,0.2229,3585.84
P0153,2025-01,1,0,46,9,15.2,0.004,0.6666,34,1.76,8,0.2433,3645.65
P0153,2025-02,1,0,46,9,15.2,0.004,0.6666,32,1.54,5,0.1774,3452.42
P0153,2025-03,1,1,46,9,15.2,0.004,0.6666,30,1.6,10,0.2599,3694.33
P0153,2025-04,1,1,46,9,15.2,0.004,0.6666,30,1.64,10,0.2481,3659.73
P0153,2025-05,1,1,46,9,15.2,0.004,0.6666,29,1.79,8,0.2543,3677.91
P0153,2025-06,1,1,46,9,15.2,0.004,0.6666,30,1.46,10,0.1993,3516.64
P0153,2025-07,1,1,46,9,15.2,0.004,0.6666,29,1.74,9,0.2647,3708.4
P0153,2025-08,1,1,46,9,15.2,0.004,0.6666,28,1.54,7,0.2284,3601.96
P0153,2025-09,1,1,46,9,15.2,0.004,0.6666,34,1.57,9,0.2643,3707.23
P0153,2025-10,1,1,46,9,15.2,0.004,0.6666,32,1.63,9,0.236,3624.25
P0153,2025-11,1,1,46,9,15.2,0.004,0.6666,32,1.4,8,0.2408,3638.32
P0153,2025-12,1,1,46,9,15.2,0.004,0.6666,30,1.59,8,0.2669,3714.85
P0155,2024-01,0,0,42,7,25.68,0.254,0.8197,13,2.23,4,0.1182,2549.97
P0155,2024-02,0,0,42,7,25.68,0.254,0.8197,16,2.17,4,0.114,2540.39
P0155,2024-03,0,0,42,7,25.68,0.254,0.8197,15,2.57,6,0.1529,2629.1
P0155,2024-04,0,0,42,7,25.68,0.254,0.8197,14,2.58,5,0.0985,2505.04
P0155,2024-05,0,0,42,7,25.68,0.254,0.8197,11,2.26,2,0.076,2453.73
P0155,2024-06,0,0,42,7,25.68,0.254,0.8197,15,2.47,5,0.1282,2572.77
P0155,2024-07,0,0,42,7,25.68,0.254,0.8197,16,2.29,6,0.1207,2555.67
P0155,2024-08,0,0,42,7,25.68,0.254,0.8197,15,2.4,3,0.1704,2669.0
P0155,2024-09,0,0,42,7,25.68,0.254,0.8197,15,2.33,6,0.1216,2557.72
P0155,2024-10,0,0,42,7,25.68,0.254,0.8197,20,2.83,6,0.1836,2699.11
P0155,2024-11,0,0,42,7,25.68,0.254,0.8197,15,2.05,5,0.1016,2512.11
P0155,2024-12,0,0,42,7,25.68,0.254,0.8197,17,2.25,4,0.1334,2584.63
P0155,2025-01,0,0,42,7,25.68,0.254,0.8197,18,2.52,5,0.0878,2480.64
P0155,2025-02,0,0,42,7,25.68,0.254,0.8197,17,2.69,3,0.0888,2482.92
P0155,2025-03,0,0,42,7,25.68,0.254,0.8197,19,2.24,5,0.1094,2529.9
P0155,2025-04,0,0,42,7,25.68,0.254,0.8197,19,2.39,2,0.1871,2707.09
P0155,2025-05,0,0,42,7,25.68,0.254,0.8197,16,1.88,4,0.0495,2393.3
P0155,2025-06,0,0,42,7,25.68,0.254,0.8197,18,2.4,5,0.1718,2672.2
P0155,2025-07,0,0,42,7,25.68,0.254,0.8197,20,2.27,5,0.143,2606.52
P0155,2025-08,0,0,42,7,25.68,0.254,0.8197,15,2.2,3,0.1212,2556.81
P0155,2025-09,0,0,42,7,25.68,0.254,0.8197,19,2.27,5,0.1518,2626.59
P0155,2025-10,0,0,42,7,25.68,0.254,0.8197,19,2.42,7,0.1378,2594.66
P0155,2025-11,0,0,42,7,25.68,0.254,0.8197,19,2.02,3,0.0927,2491.81
P0155,2025-12,0,0,42,7,25.68,0.254,0.8197,19,2.17,3,0.1574,2639.36
P0157,2024-01,0,0,50,7,2.3,-0.057,0.4448,11,2.31,6,0.1191,464.71
P0157,2024-02,0,0,50,7,2.3,-0.057,0.4448,8,2.24,2,0.0385,431.24
P0157,2024-03,0,0,50,7,2.3,-0.057,0.4448,10,2.55,3,0.0684,443.65
P0157,2024-04,0,0,50,7,2.3,-0.057,0.4448,11,2.11,4,0.099,456.36
P0157,2024-05,0,0,50,7,2.3,-0.057,0.4448,9,2.55,5,0.1035,458.23
P0157,2024-06,0,0,50,7,2.3,-0.057,0.4448,6,2.34,3,0.0553,438.21
P0157,2024-07,0,0,50,7,2.3,-0.057,0.4448,10,2.35,5,0.1022,457.69
P0157,2024-08,0,0,50,7,2.3,-0.057,0.4448,12,2.45,6,0.0668,442.99
P0157,2024-09,0,0,50,7,2.3,-0.057,0.4448,9,2.29,6,0.073,445.56
P0157,2024-10,0,0,50,7,2.3,-0.057,0.4448,14,2.6,4,0.0813,449.01
P0157,2024-11,0,0,50,7,2.3,-0.057,0.4448,6,2.37,5,0.0447,433.81
P0157,2024-12,0,0,50,7,2.3,-0.057,0.4448,13,2.32,2,0.0809,448.84
P0157,2025-01,0,0,50,7,2.3,-0.057,0.4448,9,2.28,4,0.0085,418.78
P0157,2025-02,0,0,50,7,2.3,-0.057,0.4448,14,2.05,2,0.104,458.44
P0157,2025-03,0,0,50,7,2.3,-0.057,0.4448,11,2.26,4,0.0977,455.82
P0157,2025-04,0,0,50,7,2.3,-0.057,0.4448,11,2.65,4,0.1561,480.07
P0157,2025-05,0,0,50,7,2.3,-0.057,0.4448,9,2.49,3,0.0934,454.03
P0157,2025-06,0,0,50,7,2.3,-0.057,0.4448,7,2.46,8,0.0597,440.04
P0157,2025-07,0,0,50,7,2.3,-0.057,0.4448,14,2.53,4,0.0765,447.02
P0157,2025-08,0,0,50,7,2.3,-0.057,0.4448,11,2.67,5,0.1067,459.56
P0157,2025-09,0,0,50,7,2.3,-0.057,0.4448,14,2.38,7,0.1393,473.09
P0157,2025-10,0,0,50,7,2.3,-0.057,0.4448,17,2.57,6,0.1063,459.39
P0157,2025-11,0,0,50,7,2.3,-0.057,0.4448,14,2.19,6,0.0445,433.73
P0157,2025-12,0,0,50,7,2.3,-0.057,0.4448,12,2.33,4,0.0649,442.2
P0161,2024-01,0,0,43,7,28.21,0.254,0.8359,31,0.31,3,0.14,2242.35
P0161,2024-02,0,0,43,7,28.21,0.254,0.8359,31,0.61,3,0.1561,2274.01
P0161,2024-03,0,0,43,7,28.21,0.254,0.8359,32,0.59,4,0.1599,2281.49
P0161,2024-04,0,0,43,7,28.21,0.254,0.8359,35,0.58,5,0.2134,2386.72
P0161,2024-05,0,0,43,7,28.21,0.254,0.8359,33,0.45,3,0.1723,2305.88
P0161,2024-06,0,0,43,7,28.21,0.254,0.8359,34,0.43,4,0.1974,2355.25
P0161,2024-07,0,0,43,7,28.21,0.254,0.8359,37,0.39,2,0.2,2360.36
P0161,2024-08,0,0,43,7,28.21,0.254,0.8359,35,0.4,5,0.1183,2199.66
P0161,2024-09,0,0,43,7,28.21,0.254,0.8359,35,0.27,3,0.1735,2308.24
P0161,2024-10,0,0,43,7,28.21,0.254,0.8359,37,0.3,3,0.1876,2335.97
P0161,2024-11,0,0,43,7,28.21,0.254,0.8359,38,0.75,2,0.1928,2346.2
P0161,2024-12,0,0,43,7,28.21,0.254,0.8359,34,0.44,2,0.1482,2258.47
P0161,2025-01,0,0,43,7,28.21,0.254,0.8359,40,0.41,5,0.2254,2410.33
P0161,2025-02,0,0,43,7,28.21,0.254,0.8359,41,0.51,3,0.202,2364.3
P0161,2025-03,0,0,43,7,28.21,0.254,0.8359,37,0.41,3,0.1627,2287.0
P0161,2025-04,0,0,43,7,28.21,0.254,0.8359,35,0.39,2,0.1664,2294.27
P0161,2025-05,0,0,43,7,28.21,0.254,0.8359,36,0.65,6,0.1613,2284.24
P0161,2025-06,0,0,43,7,28.21,0.254,0.8359,39,0.38,5,0.1948,2350.14
P0161,2025-07,0,0,43,7,28.21,0.254,0.8359,41,0.15,4,0.2184,2396.56
P0161,2025-08,0,0,43,7,28.21,0.254,0.8359,35,0.53,1,0.1567,2275.19
P0161,2025-09,0,0,43,7,28.21,0.254,0.8359,36,0.27,2,0.175,2311.19
P0161,2025-10,0,0,43,7,28.21,0.254,0.8359,41,0.73,4,0.2382,2435.5
P0161,2025-11,0,0,43,7,28.21,0.254,0.8359,38,0.54,6,0.2069,2373.94
P0161,2025-12,0,0,43,7,28.21,0.254,0.8359,38,0.39,5,0.146,2254.15
P0162,2024-01,1,0,22,12,2.9,-0.019,0.596,32,2.31,5,0.2278,2818.94
P0162,2024-02,1,0,22,12,2.9,-0.019,0.596,38,2.26,6,0.2568,2885.52
P0162,2024-03,1,0,22,12,2.9,-0.019,0.596,39,2.59,7,0.2497,2869.22
P0162,2024-04,1,0,22,12,2.9,-0.019,0.596,38,2.24,7,0.1998,2754.66
P0162,2024-05,1,0,22,12,2.9,-0.019,0.596,33,2.38,6,0.1321,2599.22
P0162,2024-06,1,0,22,12,2.9,-0.019,0.596,36,2.51,7,0.1962,2746.39
P0162,2024-07,1,0,22,12,2.9,-0.019,0.596,37,1.92,5,0.2532,2877.26
P0162,2024-08,1,0,22,12,2.9,-0.019,0.596,38,1.9,6,0.1923,2737.44
P0162,2024-09,1,0,22,12,2.9,-0.019,0.596,37,2.26,8,0.217,2794.15
P0162,2024-10,1,0,22,12,2.9,-0.019,0.596,36,2.52,5,0.2441,2856.37
P0162,2024-11,1,1,22,12,2.9,-0.019,0.596,36,2.22,10,0.3627,3128.66
P0162,2024-12,1,1,22,12,2.9,-0.019,0.596,38,2.43,11,0.284,2947.97
P0162,2025-01,1,1,22,12,2.9,-0.019,0.596,41,2.51,10,0.3286,3050.37
P0162,2025-02,1,1,22,12,2.9,-0.019,0.596,39,2.65,9,0.305,2996.19
P0162,2025-03,1,1,22,12,2.9,-0.019,0.596,41,2.4,13,0.3073,3001.47
P0162,2025-04,1,1,22,12,2.9,-0.019,0.596,40,1.87,13,0.2869,2954.63
P0162,2025-05,1,1,22,12,2.9,-0.019,0.596,41,2.29,9,0.265,2904.35
P0162,2025-06,1,1,22,12,2.9,-0.019,0.596,39,2.13,9,0.2921,2966.57
P0162,2025-07,1,1,22,12,2.9,-0.019,0.596,39,2.38,9,0.2954,2974.15
P0162,2025-08,1,1,22,12,2.9,-0.019,0.596,42,2.57,9,0.3325,3059.33
P0162,2025-09,1,1,22,12,2.9,-0.019,0.596,40,2.75,13,0.3306,3054.96
P0162,2025-10,1,1,22,12,2.9,-0.019,0.596,38,2.53,12,0.2272,2817.57
P0162,2025-11,1,1,22,12,2.9,-0.019,0.596,38,2.27,11,0.2918,2965.88
P0162,2025-12,1,1,22,12,2.9,-0.019,0.596,42,2.0,12,0.3097,3006.98
P0163,2024-01,0,0,30,5,30.03,0.065,0.7492,21,0.36,1,0.1079,112.17
P0163,2024-02,0,0,30,5,30.03,0.065,0.7492,21,0.69,4,0.1122,112.61
P0163,2024-03,0,0,30,5,30.03,0.065,0.7492,22,0.63,4,0.1555,116.99
P0163,2024-04,0,0,30,5,30.03,0.065,0.7492,21,0.07,1,0.0605,107.38
P0163,2024-05,0,0,30,5,30.03,0.065,0.7492,22,0.37,4,0.1376,115.18
P0163,2024-06,0,0,30,5,30.03,0.065,0.7492,25,0.1,2,0.1021,111.59
P0163,2024-07,0,0,30,5,30.03,0.065,0.7492,22,0.31,3,0.1306,114.47
P0163,2024-08,0,0,30,5,30.03,0.065,0.7492,25,0.76,4,0.098,111.17
P0163,2024-09,0,0,30,5,30.03,0.065,0.7492,24,0.54,6,0.0632,107.65
P0163,2024-10,0,0,30,5,30.03,0.065,0.7492,22,0.31,2,0.0972,111.09
P0163,2024-11,0,0,30,5,30.03,0.065,0.7492,25,0.59,0,0.0926,110.63
P0163,2024-12,0,0,30,5,30.03,0.065,0.7492,24,0.89,4,0.0915,110.51
P0163,2025-01,0,0,30,5,30.03,0.065,0.7492,21,0.25,3,0.1432,115.75
P0163,2025-02,0,0,30,5,30.03,0.065,0.7492,21,0.84,6,0.1327,114.69
P0163,2025-03,0,0,30,5,30.03,0.065,0.7492,26,0.42,3,0.1294,114.35
P0163,2025-04,0,0,30,5,30.03,0.065,0.7492,28,0.3,2,0.1553,116.97
P0163,2025-05,0,0,30,5,30.03,0.065,0.7492,24,0.35,6,0.1641,117.87
P0163,2025-06,0,0,30,5,30.03,0.065,0.7492,28,0.59,2,0.1787,119.34
P0163,2025-07,0,0,30,5,30.03,0.065,0.7492,26,0.68,3,0.1129,112.68
P0163,2025-08,0,0,30,5,30.03,0.065,0.7492,28,0.05,4,0.1744,118.91
P0163,2025-09,0,0,30,5,30.03,0.065,0.7492,30,0.47,4,0.1324,114.66
P0163,2025-10,0,0,30,5,30.03,0.065,0.7492,25,0.6,3,0.0975,111.12
P0163,2025-11,0,0,30,5,30.03,0.065,0.7492,29,0.12,4,0.1691,118.37
P0163,2025-12,0,0,30,5,30.03,0.065,0.7492,28,0.33,4,0.1629,117.74
P0165,2024-01,1,0,49,2,19.2,0.254,0.6732,10,1.6,3,0.1041,2323.81
P0165,2024-02,1,0,49,2,19.2,0.254,0.6732,4,1.88,2,0.0911,2296.45
P0165,2024-03,1,0,49,2,19.2,0.254,0.6732,5,1.94,3,0.0433,2195.84
P0165,2024-04,1,0,49,2,19.2,0.254,0.6732,6,1.56,2,0.0905,2295.19
P0165,2024-05,1,0,49,2,19.2,0.254,0.6732,7,1.48,5,0.0233,2153.75
P0165,2024-06,1,0,49,2,19.2,0.254,0.6732,7,1.45,3,0.0638,2238.99
P0165,2024-07,1,0,49,2,19.2,0.254,0.6732,8,2.09,2,0.1001,2315.39
P0165,2024-08,1,0,49,2,19.2,0.254,0.6732,7,1.77,4,0.1011,2317.5
P0165,2024-09,1,0,49,2,19.2,0.254,0.6732,10,1.63,3,0.0983,2311.6
P0165,2024-10,1,0,49,2,19.2,0.254,0.6732,9,1.73,4,0.1048,2325.28
P0165,2024-11,1,0,49,2,19.2,0.254,0.6732,8,1.7,2,0.0723,2256.88
P0165,2024-12,1,0,49,2,19.2,0.254,0.6732,9,1.64,5,0.1081,2332.23
P0165,2025-01,1,0,49,2,19.2,0.254,0.6732,8,1.86,3,0.0743,2261.09
P0165,2025-02,1,0,49,2,19.2,0.254,0.6732,10,1.55,4,0.1148,2346.33
P0165,2025-03,1,0,49,2,19.2,0.254,0.6732,10,1.7,3,0.058,2226.78
P0165,2025-04,1,0,49,2,19.2,0.254,0.6732,11,2.32,7,0.0799,2272.88
P0165,2025-05,1,1,49,2,19.2,0.254,0.6732,9,2.1,8,0.1674,2457.04
P0165,2025-06,1,1,49,2,19.2,0.254,0.6732,8,1.7,8,0.1,2315.18
P0165,2025-07,1,1,49,2,19.2,0.254,0.6732,9,2.09,8,0.1452,2410.31
P0165,2025-08,1,1,49,2,19.2,0.254,0.6732,10,1.69,9,0.1365,2392.0
P0165,2025-09,1,1,49,2,19.2,0.254,0.6732,9,1.26,7,0.1442,2408.21
P0165,2025-10,1,1,49,2,19.2,0.254,0.6732,6,2.16,8,0.1514,2423.36
P0165,2025-11,1,1,49,2,19.2,0.254,0.6732,12,1.62,7,0.1607,2442.94
P0165,2025-12,1,1,49,2,19.2,0.254,0.6732,8,2.04,9,0.1211,2359.59
P0169,2024-01,0,0,13,3,7.94,0.287,0.596,30,1.56,6,0.1827,2688.1
P0169,2024-02,0,0,13,3,7.94,0.287,0.596,32,1.26,3,0.188,2700.15
P0169,2024-03,0,0,13,3,7.94,0.287,0.596,32,2.19,4,0.1816,2685.6
P0169,2024-04,0,0,13,3,7.94,0.287,0.596,27,1.83,6,0.1494,2612.41
P0169,2024-05,0,0,13,3,7.94,0.287,0.596,30,2.02,3,0.2068,2742.88
P0169,2024-06,0,0,13,3,7.94,0.287,0.596,32,1.38,4,0.1293,2566.73
P0169,2024-07,0,0,13,3,7.94,0.287,0.596,31,1.46,6,0.1969,2720.37
P0169,2024-08,0,0,13,3,7.94,0.287,0.596,31,1.76,5,0.206,2741.06
P0169,2024-09,0,0,13,3,7.94,0.287,0.596,30,1.67,4,0.0988,2497.41
P0169,2024-10,0,0,13,3,7.94,0.287,0.596,31,1.46,7,0.1974,2721.51
P0169,2024-11,0,0,13,3,7.94,0.287,0.596,32,1.19,4,0.1993,2725.83
P0169,2024-12,0,0,13,3,7.94,0.287,0.596,33,1.77,2,0.2209,2774.92
P0169,2025-01,0,0,13,3,7.94,0.287,0.596,30,1.84,6,0.2306,2796.97
P0169,2025-02,0,0,13,3,7.94,0.287,0.596,32,1.78,3,0.178,2677.42
P0169,2025-03,0,0,13,3,7.94,0.287,0.596,34,1.65,5,0.1981,2723.1
P0169,2025-04,0,0,13,3,7.94,0.287,0.596,36,1.68,7,0.2596,2862.88
P0169,2025-05,0,0,13,3,7.94,0.287,0.596,37,1.93,5,0.1927,2710.83
P0169,2025-06,0,0,13,3,7.94,0.287,0.596,34,2.01,7,0.175,2670.6
